fiscal_year_be,park_name,office,month_th,month_num,calendar_year_be,calendar_year_ce,date,visitors,min_rain,max_rain,avg_rain,total_attractions,open_attractions,closed_attractions,unknown_attractions,known_attractions,availability_pct,unknown_pct,availability_data_status
2561,ภูผาเหล็ก,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ก.พ.,2,2561,2018,2018-02-01,103,27.44000053,67.0,45.51452101,13.0,10.0,3.0,0.0,13.0,76.92307692307693,0.0,Known
2561,ภูพาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ก.พ.,2,2561,2018,2018-02-01,1533,27.44000053,67.0,45.51452101,9.0,5.0,4.0,0.0,9.0,55.55555555555556,0.0,Known
2561,ภูลังกา,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ก.พ.,2,2561,2018,2018-02-01,892,16.61000061,54.88999939,44.00000211,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2561,ภูสระดอกบัว,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ก.พ.,2,2561,2018,2018-02-01,177,35.79000092,54.29999924,49.32982095,8.0,3.0,0.0,5.0,3.0,100.0,62.5,Known
2561,ภูสวนทราย,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ก.พ.,2,2561,2018,2018-02-01,470,16.71999931,39.52000046,26.55567612,20.0,20.0,0.0,0.0,20.0,100.0,0.0,Known
2561,ภูสอยดาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ก.พ.,2,2561,2018,2018-02-01,818,12.31000042,40.79000092,24.41066111,6.0,3.0,3.0,0.0,6.0,50.0,0.0,Known
2561,ภูหินจอมธาตุ-ภูพระบาท,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ก.พ.,2,2561,2018,2018-02-01,1299,7.03000021,59.09000015,25.43336744,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2561,ภูหินร่องกล้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ก.พ.,2,2561,2018,2018-02-01,17108,20.67000008,39.20000076,30.78732606,18.0,14.0,4.0,0.0,18.0,77.77777777777779,0.0,Known
2561,ภูเก้า-ภูพานคำ,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ก.พ.,2,2561,2018,2018-02-01,664,18.84000015,62.08000183,40.90535786,19.0,19.0,0.0,0.0,19.0,100.0,0.0,Known
2561,ภูเรือ,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ก.พ.,2,2561,2018,2018-02-01,11482,16.71999931,39.52000046,26.55567612,21.0,20.0,1.0,0.0,21.0,95.23809523809524,0.0,Known
2561,ภูเวียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ก.พ.,2,2561,2018,2018-02-01,515,3.599999905,35.50999832,12.52886283,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2561,ภูแลนคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 7,ก.พ.,2,2561,2018,2018-02-01,4988,3.099999905,37.36999893,18.32918202,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2561,รามคำแหง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ก.พ.,2,2561,2018,2018-02-01,889,12.47999954,43.86000061,24.9624038,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2561,ลานสาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ก.พ.,2,2561,2018,2018-02-01,2544,1.600000024,26.09000015,15.70706299,11.0,10.0,1.0,0.0,11.0,90.9090909090909,0.0,Known
2561,ลำคลองงู,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.พ.,2,2561,2018,2018-02-01,163,5.800000191,20.70999908,12.10703453,6.0,3.0,3.0,0.0,6.0,50.0,0.0,Known
2561,ลำน้ำกก,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,ก.พ.,2,2561,2018,2018-02-01,9733,3.789999962,20.5,10.91876121,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2561,ลำน้ำกระบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,1592,3.619999886,96.01999664,41.25007541,8.0,7.0,0.0,1.0,7.0,100.0,12.5,Known
2561,ลำน้ำน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ก.พ.,2,2561,2018,2018-02-01,1721,12.31000042,40.79000092,24.41066111,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,ศรีน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ก.พ.,2,2561,2018,2018-02-01,6725,10.5,40.97999954,18.26070056,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2561,ศรีพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,2243,22.04999924,117.8700027,68.85538621,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2561,ศรีลานนา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,516,0.0,12.61999989,3.912607482,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2561,ศรีสัชนาลัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ก.พ.,2,2561,2018,2018-02-01,475,12.47999954,43.86000061,24.9624038,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2561,สันกาลาคีรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6,ก.พ.,2,2561,2018,2018-02-01,2540,8.300000191,99.76000214,34.31219328,1.0,1.0,0.0,0.0,1.0,100.0,0.0,Known
2561,สาละวิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,ก.พ.,2,2561,2018,2018-02-01,639,0.0,6.980000019,1.000816046,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2561,สิรินาถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,4982,14.22000027,39.38999939,26.03816741,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2561,หมู่เกาะชุมพร,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,4350,9.659999847,111.1900024,71.19020007,20.0,19.0,0.0,1.0,19.0,100.0,5.0,Known
2561,หมู่เกาะช้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.พ.,2,2561,2018,2018-02-01,30185,11.15999985,80.69999695,29.45822265,10.0,7.0,0.0,3.0,7.0,100.0,30.0,Known
2561,หมู่เกาะระนอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,69,3.619999886,96.01999664,41.25007541,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,หมู่เกาะลันตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,42699,10.80000019,42.99000168,18.86392025,11.0,11.0,0.0,0.0,11.0,100.0,0.0,Known
2561,หมู่เกาะสิมิลัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,183279,22.04999924,117.8700027,68.85538621,10.0,4.0,0.0,6.0,4.0,100.0,60.0,Known
2561,หมู่เกาะสุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,10402,22.04999924,117.8700027,68.85538621,19.0,19.0,0.0,0.0,19.0,100.0,0.0,Known
2561,หมู่เกาะอ่างทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,18021,2.0,80.08999634,18.02221087,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2561,หมู่เกาะเภตรา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,3998,0.419999987,24.06999969,9.678936359,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2561,หาดขนอม-หมู่เกาะทะเลใต้,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,1912,7.940000057,33.29999924,20.34390682,13.0,10.0,0.0,3.0,10.0,100.0,23.07692307692308,Known
2561,หาดนพรัตน์ธารา-หมู่เกาะพีพี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,187985,10.80000019,42.99000168,18.86392025,19.0,18.0,0.0,1.0,18.0,100.0,5.263157894736842,Known
2561,หาดวนกร,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.พ.,2,2561,2018,2018-02-01,1804,44.02000046,81.91000366,67.61297638,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,หาดเจ้าไหม,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,10076,4.0,21.87999916,11.31518025,13.0,13.0,0.0,0.0,13.0,100.0,0.0,Known
2561,ห้วยน้ำดัง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,23563,0.0,12.61999989,3.912607482,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2561,ออบขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,32,0.0,12.61999989,3.912607482,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2561,ออบหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,5188,0.0,12.61999989,3.912607482,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2561,อ่าวพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,175737,22.04999924,117.8700027,68.85538621,19.0,19.0,0.0,0.0,19.0,100.0,0.0,Known
2561,อ่าวมะนาว-เขาตันหยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ก.พ.,2,2561,2018,2018-02-01,3745,43.79999924,54.20000076,47.1794596,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2561,อ่าวสยาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.พ.,2,2561,2018,2018-02-01,2145,44.02000046,81.91000366,67.61297638,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2561,เขลางค์บรรพต,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.พ.,2,2561,2018,2018-02-01,0,2.99000001,30.95000076,14.57750537,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2561,เขาคิชฌกูฎ,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.พ.,2,2561,2018,2018-02-01,400988,8.199999809,47.56999969,18.23806712,7.0,6.0,1.0,0.0,7.0,85.71428571428571,0.0,Known
2561,เขาค้อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ก.พ.,2,2561,2018,2018-02-01,1462,14.81000042,60.31000137,32.09315175,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,เขาชะเมา-เขาวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.พ.,2,2561,2018,2018-02-01,9402,16.72999954,188.4400024,67.90111113,7.0,6.0,0.0,1.0,6.0,100.0,14.285714285714285,Known
2561,เขานัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,775,7.940000057,33.29999924,20.34390682,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,เขาน้ำค้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6,ก.พ.,2,2561,2018,2018-02-01,554,8.300000191,99.76000214,34.31219328,6.0,3.0,0.0,3.0,3.0,100.0,50.0,Known
2561,เขาปู่-เขาย่า,สำนักบริหารพื้นที่อนุรักษ์ที่ 6,ก.พ.,2,2561,2018,2018-02-01,14271,10.44999981,51.77999878,24.19532387,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2561,เขาพนมเบญจา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,2039,10.80000019,42.99000168,18.86392025,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,เขาพระวิหาร,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ก.พ.,2,2561,2018,2018-02-01,10195,1.179999948,8.5,4.231503629,12.0,11.0,1.0,0.0,12.0,91.66666666666666,0.0,Known
2561,เขาลำปี-หาดท้ายเหมือง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,4659,22.04999924,117.8700027,68.85538621,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2561,เขาสก,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,43356,2.0,80.08999634,18.02221087,29.0,27.0,0.0,2.0,27.0,100.0,6.896551724137931,Known
2561,เขาสามร้อยยอด,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.พ.,2,2561,2018,2018-02-01,11724,44.02000046,81.91000366,67.61297638,14.0,13.0,0.0,1.0,13.0,100.0,7.142857142857142,Known
2561,เขาสิบห้าชั้น,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.พ.,2,2561,2018,2018-02-01,308,8.199999809,47.56999969,18.23806712,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2561,เขาหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,5469,7.940000057,33.29999924,20.34390682,14.0,13.0,1.0,0.0,14.0,92.85714285714286,0.0,Known
2561,เขาหลัก-ลำรู่,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.พ.,2,2561,2018,2018-02-01,9748,22.04999924,117.8700027,68.85538621,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2561,เขาแหลม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.พ.,2,2561,2018,2018-02-01,2933,5.800000191,20.70999908,12.10703453,14.0,13.0,1.0,0.0,14.0,92.85714285714286,0.0,Known
2561,เขาแหลมหญ้า-หมู่เกาะเสม็ด,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.พ.,2,2561,2018,2018-02-01,125659,16.72999954,188.4400024,67.90111113,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2561,เขาใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 1,ก.พ.,2,2561,2018,2018-02-01,95383,0.949999988,78.48999786,38.31195538,30.0,28.0,0.0,2.0,28.0,100.0,6.666666666666667,Known
2561,เขื่อนศรีนครินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.พ.,2,2561,2018,2018-02-01,8156,5.800000191,20.70999908,12.10703453,8.0,7.0,0.0,1.0,7.0,100.0,12.5,Known
2561,เฉลิมพระเกียรติไทยประจัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.พ.,2,2561,2018,2018-02-01,4655,8.699999809,29.07999992,14.3946976,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2561,เฉลิมรัตนโกสินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.พ.,2,2561,2018,2018-02-01,2423,5.800000191,20.70999908,12.10703453,9.0,7.0,2.0,0.0,9.0,77.77777777777779,0.0,Known
2561,เวียงโกศัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ก.พ.,2,2561,2018,2018-02-01,997,15.81000042,52.29000092,31.99783237,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2561,เอราวัณ,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.พ.,2,2561,2018,2018-02-01,54517,5.800000191,20.70999908,12.10703453,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,แก่งกระจาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.พ.,2,2561,2018,2018-02-01,10036,11.46000004,76.75,39.55510899,14.0,14.0,0.0,0.0,14.0,100.0,0.0,Known
2561,แก่งกรุง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,103,2.0,80.08999634,18.02221087,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,แก่งตะนะ,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ก.พ.,2,2561,2018,2018-02-01,1992,0.0,28.84000015,4.439396761,11.0,10.0,1.0,0.0,11.0,90.9090909090909,0.0,Known
2561,แควน้อย,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ก.พ.,2,2561,2018,2018-02-01,53,20.67000008,39.20000076,30.78732606,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2561,แจ้ซ้อน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.พ.,2,2561,2018,2018-02-01,15951,2.99000001,30.95000076,14.57750537,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2561,แม่จริม,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ก.พ.,2,2561,2018,2018-02-01,1099,10.5,40.97999954,18.26070056,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2561,แม่ตะไคร้,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,45,0.0,12.61999989,3.912607482,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2561,แม่ปิง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,4376,0.400000006,17.52000046,9.522565309,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2561,แม่ปืม,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,ก.พ.,2,2561,2018,2018-02-01,400,2.200000048,18.54999924,10.50288266,8.0,0.0,8.0,0.0,8.0,0.0,0.0,Known
2561,แม่ยม,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ก.พ.,2,2561,2018,2018-02-01,410,15.81000042,52.29000092,31.99783237,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2561,แม่วงก์,สำนักบริหารพื้นที่อนุรักษ์ที่ 12,ก.พ.,2,2561,2018,2018-02-01,2381,19.72999954,43.90000153,33.04114055,18.0,17.0,1.0,0.0,18.0,94.44444444444444,0.0,Known
2561,แม่วะ,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.พ.,2,2561,2018,2018-02-01,213,2.99000001,30.95000076,14.57750537,11.0,5.0,2.0,4.0,7.0,71.42857142857143,36.36363636363637,Known
2561,แม่วาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,10610,0.0,12.61999989,3.912607482,3.0,2.0,0.0,1.0,2.0,100.0,33.33333333333333,Known
2561,แม่สะเรียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,ก.พ.,2,2561,2018,2018-02-01,0,0.0,6.980000019,1.000816046,1.0,1.0,0.0,0.0,1.0,100.0,0.0,Known
2561,แม่เงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,ก.พ.,2,2561,2018,2018-02-01,0,0.0,6.980000019,1.000816046,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,แม่เมย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ก.พ.,2,2561,2018,2018-02-01,377,1.600000024,26.09000015,15.70706299,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2561,แม่โถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.พ.,2,2561,2018,2018-02-01,3195,0.0,12.61999989,3.912607482,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2561,แหลมสน,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,2632,3.619999886,96.01999664,41.25007541,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2561,ใต้ร่มเย็น,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.พ.,2,2561,2018,2018-02-01,2392,2.0,80.08999634,18.02221087,11.0,10.0,0.0,1.0,10.0,100.0,9.090909090909092,Known
2561,ไทรทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 7,ก.พ.,2,2561,2018,2018-02-01,1516,3.099999905,37.36999893,18.32918202,9.0,1.0,8.0,0.0,9.0,11.11111111111111,0.0,Known
2561,ไทรโยค,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.พ.,2,2561,2018,2018-02-01,7773,5.800000191,20.70999908,12.10703453,11.0,10.0,0.0,1.0,10.0,100.0,9.090909090909092,Known
2561,กุยบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มี.ค.,3,2561,2018,2018-03-01,1603,13.30000019,63.36999893,28.56350151,2.0,2.0,0.0,0.0,2.0,100.0,0.0,Known
2561,ขุนขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,มี.ค.,3,2561,2018,2018-03-01,4308,2.25,26.07999992,11.45672814,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2561,ขุนน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,มี.ค.,3,2561,2018,2018-03-01,72,22.38999939,65.26000214,35.95617815,4.0,3.0,1.0,0.0,4.0,75.0,0.0,Known
2561,ขุนพะวอ,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,มี.ค.,3,2561,2018,2018-03-01,973,0.01,63.40000153,25.20958208,8.0,5.0,0.0,3.0,5.0,100.0,37.5,Known
2561,ขุนสถาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,มี.ค.,3,2561,2018,2018-03-01,1626,22.38999939,65.26000214,35.95617815,4.0,0.0,4.0,0.0,4.0,0.0,0.0,Known
2561,ขุนแจ,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,มี.ค.,3,2561,2018,2018-03-01,722,13.93000031,35.59000015,26.05649612,7.0,4.0,3.0,0.0,7.0,57.14285714285714,0.0,Known
2561,คลองพนม,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,มี.ค.,3,2561,2018,2018-03-01,516,43.02000046,139.1699982,89.69182501,10.0,7.0,0.0,3.0,7.0,100.0,30.0,Known
2561,คลองลาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 12,มี.ค.,3,2561,2018,2018-03-01,18237,10.31999969,47.79999924,30.54100317,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2561,คลองวังเจ้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 12,มี.ค.,3,2561,2018,2018-03-01,1893,10.31999969,47.79999924,30.54100317,11.0,9.0,2.0,0.0,11.0,81.81818181818183,0.0,Known
2561,ดอยขุนตาล,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มี.ค.,3,2561,2018,2018-03-01,312,1.0,39.38999939,16.91022206,14.0,0.0,14.0,0.0,14.0,0.0,0.0,Known
2561,ดอยจง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มี.ค.,3,2561,2018,2018-03-01,817,1.799999952,44.79000092,20.1732504,3.0,2.0,1.0,0.0,3.0,66.66666666666666,0.0,Known
2561,ดอยผากลอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,มี.ค.,3,2561,2018,2018-03-01,149,11.19999981,39.50999832,23.34754515,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,ดอยผ้าห่มปก,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,มี.ค.,3,2561,2018,2018-03-01,6685,2.25,26.07999992,11.45672814,10.0,4.0,5.0,1.0,9.0,44.44444444444444,10.0,Known
2561,ดอยภูคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,มี.ค.,3,2561,2018,2018-03-01,1922,22.38999939,65.26000214,35.95617815,14.0,11.0,3.0,0.0,14.0,78.57142857142857,0.0,Known
2561,ดอยภูนาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,มี.ค.,3,2561,2018,2018-03-01,1770,25.54000092,47.99000168,34.85643665,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2561,ดอยสอยมาลัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,มี.ค.,3,2561,2018,2018-03-01,2524,0.01,63.40000153,25.20958208,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2561,ดอยสุเทพ-ปุย,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,มี.ค.,3,2561,2018,2018-03-01,1996,2.25,26.07999992,11.45672814,17.0,17.0,0.0,0.0,17.0,100.0,0.0,Known
2561,ดอยหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,มี.ค.,3,2561,2018,2018-03-01,3632,13.93000031,35.59000015,26.05649612,8.0,7.0,0.0,1.0,7.0,100.0,12.5,Known
2561,ดอยอินทนนท์,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,มี.ค.,3,2561,2018,2018-03-01,7796,2.25,26.07999992,11.45672814,18.0,16.0,0.0,2.0,16.0,100.0,11.11111111111111,Known
2561,ดอยเวียงผา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,มี.ค.,3,2561,2018,2018-03-01,12744,2.25,26.07999992,11.45672814,2.0,1.0,1.0,0.0,2.0,50.0,0.0,Known
2561,ตะรุเตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,มี.ค.,3,2561,2018,2018-03-01,49476,15.31000042,38.09999847,22.84615973,39.0,35.0,0.0,4.0,35.0,100.0,10.256410256410255,Known
2561,ตากสินมหาราช,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,มี.ค.,3,2561,2018,2018-03-01,721,0.01,63.40000153,25.20958208,6.0,5.0,1.0,0.0,6.0,83.33333333333334,0.0,Known
2561,ตาดหมอก,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,มี.ค.,3,2561,2018,2018-03-01,473,23.28000069,69.59999847,50.97140258,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2561,ตาดโตน,สำนักบริหารพื้นที่อนุรักษ์ที่ 7,มี.ค.,3,2561,2018,2018-03-01,40831,7.599999905,65.58000183,30.81176686,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2561,ตาพระยา,สำนักบริหารพื้นที่อนุรักษ์ที่ 1,มี.ค.,3,2561,2018,2018-03-01,258,13.52999973,109.9100037,68.91302455,11.0,11.0,0.0,0.0,11.0,100.0,0.0,Known
2561,ต้นสักใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,มี.ค.,3,2561,2018,2018-03-01,866,3.609999895,49.13000107,23.28879067,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2561,ถ้ำปลา-น้ำตกผาเสื่อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มี.ค.,3,2561,2018,2018-03-01,279,0.0,15.39999962,5.547424837,8.0,6.0,0.0,2.0,6.0,100.0,25.0,Known
2561,ถ้ำผาไท,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มี.ค.,3,2561,2018,2018-03-01,3569,1.799999952,44.79000092,20.1732504,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2561,ถ้ำสะเกิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,มี.ค.,3,2561,2018,2018-03-01,511,22.38999939,65.26000214,35.95617815,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
